id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,Age_Group,Alto_Riesgo
241531,female,54,1,28.0,0,1-2 year,yes,2630.0,158.0,261,0,51-60 años,1
241533,female,36,1,39.0,0,1-2 year,yes,2630.0,124.0,189,0,31-40 años,1
241534,male,42,1,28.0,0,1-2 year,yes,41821.0,124.0,181,0,41-50 años,1
241536,female,25,1,13.0,0,< 1 year,yes,25792.0,152.0,43,0,20-30 años,1
241538,male,38,1,28.0,0,1-2 year,yes,37551.0,122.0,262,0,31-40 años,1
241540,female,58,1,28.0,0,1-2 year,yes,72632.0,124.0,170,0,51-60 años,1
241543,female,25,1,14.0,0,< 1 year,yes,21946.0,152.0,248,0,20-30 años,1
241553,female,51,1,8.0,0,1-2 year,yes,58780.0,124.0,296,0,51-60 años,1
241554,female,41,1,28.0,0,1-2 year,yes,40088.0,26.0,11,0,41-50 años,1
241555,male,49,1,28.0,0,> 2 years,yes,35876.0,124.0,136,0,41-50 años,1
241556,female,52,1,28.0,0,1-2 year,yes,39393.0,26.0,101,0,51-60 años,1
241558,female,59,1,28.0,0,> 2 years,yes,51089.0,124.0,22,0,51-60 años,1
241563,female,53,1,28.0,0,1-2 year,yes,28496.0,26.0,241,0,51-60 años,1
241566,male,22,1,37.0,0,< 1 year,yes,32604.0,152.0,62,0,20-30 años,1
241567,male,20,1,50.0,0,< 1 year,yes,31037.0,160.0,62,0,20-30 años,1
241568,male,60,1,41.0,0,1-2 year,yes,48094.0,3.0,249,0,51-60 años,1
241570,male,38,1,46.0,0,1-2 year,yes,28770.0,31.0,161,0,31-40 años,1
241576,female,66,1,15.0,0,1-2 year,yes,24272.0,152.0,140,0,60+ años,1
241578,female,67,1,36.0,0,1-2 year,yes,31470.0,124.0,122,0,60+ años,1
241579,male,48,1,28.0,0,1-2 year,yes,50521.0,26.0,64,0,41-50 años,1
241581,female,28,1,3.0,0,< 1 year,yes,22940.0,152.0,37,0,20-30 años,1
241582,female,21,1,2.0,0,< 1 year,yes,28158.0,152.0,85,0,20-30 años,1
241585,male,45,1,28.0,0,1-2 year,yes,46759.0,26.0,250,1,41-50 años,1
241586,male,80,1,33.0,0,1-2 year,yes,33630.0,26.0,254,0,60+ años,1
241587,male,45,1,28.0,0,1-2 year,yes,34675.0,124.0,243,0,41-50 años,1
241588,female,29,1,8.0,0,1-2 year,yes,2630.0,157.0,269,1,20-30 años,1
241591,male,39,1,9.0,0,1-2 year,yes,29848.0,124.0,188,0,31-40 años,1
241593,female,59,1,28.0,0,1-2 year,yes,48386.0,124.0,278,0,51-60 años,1
241594,male,43,1,28.0,0,1-2 year,yes,41925.0,124.0,236,0,41-50 años,1
241596,male,46,1,28.0,0,1-2 year,yes,26485.0,26.0,213,0,41-50 años,1
241597,female,29,1,28.0,0,< 1 year,yes,23210.0,152.0,134,1,20-30 años,1
241599,female,27,1,15.0,0,< 1 year,yes,2630.0,156.0,201,0,20-30 años,1
241600,male,48,1,18.0,0,1-2 year,yes,27637.0,26.0,216,1,41-50 años,1
241602,male,52,1,7.0,0,1-2 year,yes,2630.0,124.0,233,0,51-60 años,1
241603,male,45,1,28.0,0,1-2 year,yes,40379.0,124.0,52,0,41-50 años,1
241607,female,21,1,15.0,0,< 1 year,yes,36455.0,160.0,150,0,20-30 años,1
241610,male,55,1,28.0,0,1-2 year,yes,25082.0,26.0,93,0,51-60 años,1
241613,male,44,1,28.0,0,1-2 year,yes,42912.0,26.0,110,0,41-50 años,1
241617,male,33,1,33.0,0,< 1 year,yes,33197.0,26.0,233,1,31-40 años,1
241618,male,70,1,8.0,0,1-2 year,yes,76646.0,26.0,15,0,60+ años,1
241621,male,23,1,25.0,0,< 1 year,yes,2630.0,152.0,161,0,20-30 años,1
241622,male,30,1,29.0,0,1-2 year,yes,2630.0,157.0,195,1,20-30 años,1
241626,female,21,1,5.0,0,< 1 year,yes,29337.0,160.0,154,0,20-30 años,1
241627,male,54,1,41.0,0,1-2 year,yes,79792.0,26.0,256,0,51-60 años,1
241628,male,70,1,28.0,0,1-2 year,yes,42888.0,122.0,118,0,60+ años,1
241629,male,58,1,28.0,0,1-2 year,yes,32404.0,116.0,154,0,51-60 años,1
241630,male,49,1,18.0,0,1-2 year,yes,30430.0,131.0,121,0,41-50 años,1
241635,female,36,1,28.0,0,1-2 year,yes,65750.0,124.0,85,0,31-40 años,1
241636,female,25,1,15.0,0,< 1 year,yes,2630.0,26.0,219,0,20-30 años,1
241637,male,54,1,50.0,0,1-2 year,yes,2630.0,154.0,210,1,51-60 años,1
241640,male,26,1,14.0,0,< 1 year,yes,26640.0,152.0,280,0,20-30 años,1
241641,female,21,1,10.0,0,< 1 year,yes,28285.0,152.0,86,0,20-30 años,1
241642,male,21,1,33.0,0,< 1 year,yes,30949.0,160.0,266,0,20-30 años,1
241644,female,37,1,15.0,0,1-2 year,yes,40559.0,13.0,148,1,31-40 años,1
241645,male,41,1,11.0,0,1-2 year,yes,32927.0,155.0,258,1,41-50 años,1
241646,male,51,1,36.0,0,1-2 year,yes,31169.0,124.0,100,0,51-60 años,1
241647,male,22,1,47.0,0,< 1 year,yes,43707.0,152.0,65,1,20-30 años,1
241648,female,39,1,28.0,0,1-2 year,yes,36779.0,152.0,103,0,31-40 años,1
241651,male,24,1,30.0,0,< 1 year,yes,27066.0,152.0,23,0,20-30 años,1
241654,female,59,1,28.0,0,1-2 year,yes,44315.0,122.0,73,0,51-60 años,1
241663,male,22,1,25.0,0,< 1 year,yes,26329.0,152.0,129,0,20-30 años,1
241668,female,52,1,20.0,0,> 2 years,yes,2630.0,157.0,240,0,51-60 años,1
241672,male,21,1,10.0,0,< 1 year,yes,35803.0,152.0,121,0,20-30 años,1
241675,male,42,1,2.0,0,1-2 year,yes,2630.0,157.0,155,0,41-50 años,1
241679,female,61,1,28.0,0,1-2 year,yes,59556.0,26.0,245,0,60+ años,1
241680,female,47,1,28.0,0,1-2 year,yes,30019.0,26.0,163,0,41-50 años,1
241681,male,24,1,36.0,0,< 1 year,yes,41170.0,152.0,250,0,20-30 años,1
241684,male,46,1,46.0,0,1-2 year,yes,28839.0,124.0,224,0,41-50 años,1
241689,female,63,1,28.0,0,1-2 year,yes,40344.0,124.0,293,1,60+ años,1
241690,male,46,1,28.0,0,1-2 year,yes,31533.0,26.0,285,0,41-50 años,1
241698,female,40,1,29.0,0,1-2 year,yes,2630.0,26.0,181,1,31-40 años,1
241699,female,31,1,7.0,0,1-2 year,yes,2630.0,26.0,12,0,31-40 años,1
241703,female,43,1,28.0,0,1-2 year,yes,39715.0,26.0,28,1,41-50 años,1
241705,male,42,1,28.0,0,1-2 year,yes,34761.0,52.0,294,0,41-50 años,1
241707,male,42,1,28.0,0,1-2 year,yes,34110.0,26.0,279,1,41-50 años,1
241709,male,27,1,41.0,0,< 1 year,yes,27557.0,152.0,255,0,20-30 años,1
241711,female,60,1,8.0,0,1-2 year,yes,40989.0,152.0,139,0,51-60 años,1
241712,male,30,1,19.0,0,< 1 year,yes,36974.0,124.0,106,0,20-30 años,1
241713,female,67,1,28.0,0,1-2 year,yes,34962.0,124.0,139,1,60+ años,1
241720,female,40,1,29.0,0,> 2 years,yes,34960.0,124.0,96,0,31-40 años,1
241722,male,21,1,39.0,0,< 1 year,yes,2630.0,160.0,33,0,20-30 años,1
241723,male,31,1,28.0,0,1-2 year,yes,34947.0,157.0,223,1,31-40 años,1
241727,male,53,1,36.0,0,1-2 year,yes,51541.0,26.0,204,0,51-60 años,1
241729,male,21,1,8.0,0,< 1 year,yes,34255.0,160.0,202,0,20-30 años,1
241730,female,66,1,8.0,0,1-2 year,yes,39662.0,26.0,156,0,60+ años,1
241732,male,41,1,3.0,0,1-2 year,yes,2630.0,156.0,38,1,41-50 años,1
241735,female,21,1,7.0,0,1-2 year,yes,32379.0,156.0,112,0,20-30 años,1
241736,female,56,1,28.0,0,1-2 year,yes,37912.0,26.0,196,0,51-60 años,1
241739,male,21,1,29.0,0,< 1 year,yes,2630.0,160.0,225,0,20-30 años,1
241741,male,30,1,15.0,0,< 1 year,yes,24376.0,152.0,204,0,20-30 años,1
241743,female,43,1,46.0,0,1-2 year,yes,2630.0,26.0,292,0,41-50 años,1
241744,male,55,1,44.0,0,> 2 years,yes,33580.0,163.0,133,0,51-60 años,1
241745,male,20,1,50.0,0,< 1 year,yes,35785.0,160.0,163,0,20-30 años,1
241747,male,48,1,18.0,0,1-2 year,yes,33987.0,26.0,72,0,41-50 años,1
241750,male,23,1,15.0,0,< 1 year,yes,43814.0,152.0,243,0,20-30 años,1
241752,female,32,1,28.0,0,< 1 year,yes,2630.0,160.0,149,0,31-40 años,1
241754,female,66,1,28.0,0,> 2 years,yes,69955.0,26.0,44,0,60+ años,1
241756,female,70,1,22.0,0,1-2 year,yes,33699.0,124.0,26,0,60+ años,1
241757,male,57,1,47.0,0,1-2 year,yes,27329.0,26.0,76,0,51-60 años,1
241758,male,41,1,46.0,0,> 2 years,yes,39027.0,26.0,218,1,41-50 años,1
241764,male,29,1,11.0,0,< 1 year,yes,28540.0,152.0,44,0,20-30 años,1
241766,male,50,1,8.0,0,1-2 year,yes,47808.0,26.0,19,0,41-50 años,1
241767,female,24,1,27.0,0,< 1 year,yes,33658.0,152.0,92,0,20-30 años,1
241768,female,27,1,30.0,0,< 1 year,yes,2630.0,26.0,164,0,20-30 años,1
241769,male,22,1,47.0,0,< 1 year,yes,29465.0,152.0,12,0,20-30 años,1
241770,male,61,1,48.0,0,> 2 years,yes,2630.0,124.0,290,0,60+ años,1
241774,male,31,1,2.0,0,1-2 year,yes,46765.0,157.0,21,1,31-40 años,1
241775,male,58,1,48.0,0,1-2 year,yes,2630.0,26.0,249,0,51-60 años,1
241777,male,52,1,28.0,0,1-2 year,yes,32051.0,163.0,119,0,51-60 años,1
241779,female,29,1,41.0,0,< 1 year,yes,34581.0,152.0,92,1,20-30 años,1
241781,female,27,1,13.0,0,< 1 year,yes,29233.0,152.0,150,1,20-30 años,1
241782,male,52,1,8.0,0,1-2 year,yes,36788.0,26.0,17,1,51-60 años,1
241783,male,22,1,36.0,0,< 1 year,yes,2630.0,152.0,197,0,20-30 años,1
241786,female,50,1,28.0,0,1-2 year,yes,46287.0,26.0,179,0,41-50 años,1
241788,female,61,1,28.0,0,1-2 year,yes,29870.0,25.0,119,0,60+ años,1
241790,female,68,1,8.0,0,> 2 years,yes,46930.0,8.0,98,1,60+ años,1
241791,female,40,1,28.0,0,1-2 year,yes,30234.0,23.0,96,1,31-40 años,1
241793,male,60,1,50.0,0,1-2 year,yes,2630.0,154.0,135,1,51-60 años,1
241795,female,25,1,33.0,0,< 1 year,yes,26955.0,152.0,164,0,20-30 años,1
241797,female,58,1,28.0,0,1-2 year,yes,65240.0,51.0,124,0,51-60 años,1
241798,female,49,1,28.0,0,1-2 year,yes,30541.0,122.0,247,0,41-50 años,1
241799,male,49,1,35.0,0,1-2 year,yes,25982.0,26.0,175,1,41-50 años,1
241803,male,47,1,4.0,0,1-2 year,yes,2630.0,124.0,280,1,41-50 años,1
241805,male,59,1,3.0,0,1-2 year,yes,2630.0,26.0,286,0,51-60 años,1
241807,male,24,1,50.0,0,< 1 year,yes,39818.0,151.0,18,0,20-30 años,1
241809,female,53,1,32.0,0,1-2 year,yes,31782.0,124.0,45,1,51-60 años,1
241810,female,39,1,0.0,0,1-2 year,yes,2630.0,26.0,180,0,31-40 años,1
241811,male,55,1,0.0,0,1-2 year,yes,2630.0,26.0,217,0,51-60 años,1
241813,male,41,1,18.0,0,1-2 year,yes,2630.0,61.0,190,0,41-50 años,1
241817,female,43,1,28.0,0,1-2 year,yes,44225.0,124.0,215,1,41-50 años,1
241819,female,67,1,28.0,0,1-2 year,yes,27496.0,122.0,71,0,60+ años,1
241822,male,45,1,8.0,0,1-2 year,yes,27416.0,19.0,284,0,41-50 años,1
241824,male,66,1,8.0,0,1-2 year,yes,33337.0,26.0,123,1,60+ años,1
241827,male,60,1,7.0,0,1-2 year,yes,2630.0,124.0,127,0,51-60 años,1
241829,male,63,1,28.0,0,1-2 year,yes,2630.0,24.0,281,0,60+ años,1
241831,male,51,1,29.0,0,> 2 years,yes,38880.0,124.0,212,0,51-60 años,1
241833,female,58,1,28.0,0,1-2 year,yes,35416.0,26.0,114,0,51-60 años,1
241834,female,24,1,33.0,0,< 1 year,yes,30572.0,152.0,28,0,20-30 años,1
241836,female,45,1,30.0,0,1-2 year,yes,36726.0,152.0,268,0,41-50 años,1
241838,male,42,1,28.0,0,1-2 year,yes,43894.0,29.0,215,0,41-50 años,1
241840,female,43,1,8.0,0,1-2 year,yes,34099.0,26.0,147,1,41-50 años,1
241843,male,38,1,7.0,0,1-2 year,yes,2630.0,31.0,132,1,31-40 años,1
241846,male,43,1,28.0,0,1-2 year,yes,2630.0,26.0,284,0,41-50 años,1
241847,male,42,1,46.0,0,1-2 year,yes,27817.0,124.0,157,0,41-50 años,1
241848,male,29,1,28.0,0,< 1 year,yes,2630.0,155.0,212,0,20-30 años,1
241852,male,32,1,3.0,0,< 1 year,yes,28948.0,26.0,88,1,31-40 años,1
241855,female,39,1,28.0,0,1-2 year,yes,28042.0,124.0,256,1,31-40 años,1
241857,female,22,1,46.0,0,< 1 year,yes,28621.0,152.0,188,1,20-30 años,1
241858,female,50,1,28.0,0,1-2 year,yes,57921.0,26.0,178,0,41-50 años,1
241859,female,52,1,30.0,0,1-2 year,yes,29786.0,124.0,266,0,51-60 años,1
241860,female,36,1,46.0,0,1-2 year,yes,29002.0,124.0,271,0,31-40 años,1
241861,female,56,1,28.0,0,1-2 year,yes,43854.0,26.0,217,0,51-60 años,1
241862,male,32,1,36.0,0,< 1 year,yes,37138.0,152.0,199,0,31-40 años,1
241863,female,32,1,12.0,0,1-2 year,yes,26459.0,124.0,127,0,31-40 años,1
241866,male,44,1,28.0,0,1-2 year,yes,43465.0,124.0,131,0,41-50 años,1
241869,male,51,1,23.0,0,> 2 years,yes,27551.0,26.0,194,0,51-60 años,1
241870,female,22,1,9.0,0,< 1 year,yes,2630.0,160.0,206,1,20-30 años,1
241873,male,45,1,3.0,0,1-2 year,yes,2630.0,154.0,30,1,41-50 años,1
241875,male,72,0,48.0,0,1-2 year,yes,2630.0,124.0,184,0,60+ años,1
241879,female,26,1,39.0,0,< 1 year,yes,2630.0,156.0,34,0,20-30 años,1
241881,female,49,1,45.0,0,1-2 year,yes,29501.0,124.0,298,0,41-50 años,1
241882,male,47,1,28.0,0,1-2 year,yes,44212.0,122.0,41,0,41-50 años,1
241883,male,22,1,14.0,0,< 1 year,yes,31381.0,152.0,193,0,20-30 años,1
241884,female,34,1,28.0,0,> 2 years,yes,28813.0,157.0,44,0,31-40 años,1
241885,male,23,1,50.0,0,< 1 year,yes,57003.0,152.0,194,0,20-30 años,1
241886,male,70,1,28.0,0,1-2 year,yes,55377.0,26.0,46,0,60+ años,1
241888,female,30,1,28.0,0,< 1 year,yes,33219.0,139.0,160,1,20-30 años,1
241889,male,50,1,28.0,0,1-2 year,yes,29448.0,124.0,145,0,41-50 años,1
241890,male,23,1,29.0,0,< 1 year,yes,2630.0,160.0,99,0,20-30 años,1
241894,male,54,1,28.0,0,> 2 years,yes,45454.0,122.0,62,0,51-60 años,1
241895,male,56,1,33.0,0,1-2 year,yes,18523.0,26.0,207,0,51-60 años,1
241897,male,74,1,38.0,0,1-2 year,yes,2630.0,154.0,73,0,60+ años,1
241898,male,55,1,8.0,0,1-2 year,yes,32783.0,26.0,215,0,51-60 años,1
241901,female,48,1,40.0,0,1-2 year,yes,2630.0,156.0,73,0,41-50 años,1
241902,female,38,1,28.0,0,1-2 year,yes,49463.0,26.0,107,0,31-40 años,1
241904,female,20,1,36.0,0,< 1 year,yes,34888.0,160.0,205,0,20-30 años,1
241906,male,22,1,36.0,0,< 1 year,yes,54515.0,152.0,20,0,20-30 años,1
241909,female,57,1,8.0,0,1-2 year,yes,34590.0,124.0,170,0,51-60 años,1
241910,male,63,1,7.0,0,1-2 year,yes,2630.0,124.0,105,0,60+ años,1
241912,female,80,1,28.0,0,1-2 year,yes,66060.0,26.0,80,0,60+ años,1
241913,male,37,1,45.0,0,1-2 year,yes,28718.0,124.0,103,0,31-40 años,1
241915,female,62,1,28.0,0,> 2 years,yes,48843.0,124.0,159,0,60+ años,1
241917,female,43,1,28.0,0,1-2 year,yes,24359.0,26.0,142,1,41-50 años,1
241922,male,59,1,20.0,0,1-2 year,yes,2630.0,26.0,254,0,51-60 años,1
241924,male,22,1,11.0,0,< 1 year,yes,28634.0,152.0,60,0,20-30 años,1
241925,male,67,1,12.0,0,1-2 year,yes,33453.0,124.0,142,1,60+ años,1
241926,female,51,1,28.0,0,1-2 year,yes,69856.0,122.0,177,0,51-60 años,1
241927,male,23,1,41.0,0,< 1 year,yes,34548.0,152.0,55,1,20-30 años,1
241928,male,26,1,28.0,0,< 1 year,yes,62684.0,152.0,44,1,20-30 años,1
241929,female,41,1,7.0,0,1-2 year,yes,29903.0,124.0,26,0,41-50 años,1
241930,male,30,1,8.0,0,< 1 year,yes,44377.0,163.0,180,0,20-30 años,1
241932,male,55,1,29.0,0,1-2 year,yes,29547.0,124.0,61,0,51-60 años,1
241933,male,34,1,36.0,0,1-2 year,yes,2630.0,152.0,214,0,31-40 años,1
241934,male,25,1,36.0,0,< 1 year,yes,23710.0,152.0,196,1,20-30 años,1
241937,male,49,1,28.0,0,1-2 year,yes,32474.0,26.0,73,1,41-50 años,1
241939,male,57,1,36.0,0,1-2 year,yes,33343.0,124.0,160,0,51-60 años,1
241940,male,47,1,28.0,0,1-2 year,yes,45231.0,26.0,46,0,41-50 años,1
241941,female,52,1,28.0,0,1-2 year,yes,38320.0,152.0,82,0,51-60 años,1
241942,female,38,1,26.0,0,1-2 year,yes,33336.0,156.0,34,1,31-40 años,1
241944,male,63,1,49.0,0,1-2 year,yes,35997.0,26.0,284,0,60+ años,1
241947,female,31,1,15.0,0,< 1 year,yes,38431.0,152.0,48,0,31-40 años,1
241949,male,22,1,30.0,0,< 1 year,yes,33460.0,152.0,14,1,20-30 años,1
241952,female,25,1,36.0,0,< 1 year,yes,32629.0,152.0,128,0,20-30 años,1
241955,male,55,1,8.0,0,1-2 year,yes,54408.0,155.0,68,0,51-60 años,1
241956,female,21,1,8.0,0,< 1 year,yes,2630.0,163.0,206,0,20-30 años,1
241961,male,24,1,14.0,0,< 1 year,yes,29547.0,152.0,118,1,20-30 años,1
241962,male,62,1,28.0,0,1-2 year,yes,51417.0,26.0,259,0,60+ años,1
241965,female,34,1,28.0,0,1-2 year,yes,2630.0,124.0,195,0,31-40 años,1
241969,female,49,1,8.0,0,1-2 year,yes,39455.0,26.0,16,0,41-50 años,1
241971,male,64,1,9.0,0,> 2 years,yes,36913.0,26.0,61,1,60+ años,1
241974,male,47,1,28.0,0,1-2 year,yes,43359.0,26.0,173,1,41-50 años,1
241976,female,41,1,28.0,0,1-2 year,yes,34666.0,124.0,70,1,41-50 años,1
241979,female,52,1,28.0,0,> 2 years,yes,52241.0,26.0,226,0,51-60 años,1
241985,male,54,1,41.0,0,1-2 year,yes,25673.0,12.0,245,1,51-60 años,1
241990,male,40,1,29.0,0,1-2 year,yes,24329.0,154.0,230,0,31-40 años,1
241991,female,40,1,28.0,0,1-2 year,yes,40427.0,26.0,254,0,31-40 años,1
241993,female,68,1,28.0,0,> 2 years,yes,43790.0,26.0,166,0,60+ años,1
241994,male,43,1,15.0,0,1-2 year,yes,25166.0,14.0,76,0,41-50 años,1
241995,male,65,1,28.0,0,> 2 years,yes,53313.0,37.0,222,0,60+ años,1
241996,female,34,1,28.0,0,1-2 year,yes,28597.0,152.0,227,0,31-40 años,1
241999,female,26,1,27.0,0,< 1 year,yes,2630.0,160.0,271,0,20-30 años,1
242004,male,44,1,28.0,0,1-2 year,yes,45711.0,26.0,185,0,41-50 años,1
242005,female,49,1,37.0,0,1-2 year,yes,31763.0,26.0,117,0,41-50 años,1
242007,female,49,1,15.0,0,1-2 year,yes,55291.0,124.0,193,0,41-50 años,1
242009,male,25,1,28.0,0,< 1 year,yes,46919.0,152.0,284,0,20-30 años,1
242010,male,43,1,28.0,0,1-2 year,yes,2630.0,124.0,173,0,41-50 años,1
242011,male,24,1,28.0,0,< 1 year,yes,35429.0,150.0,35,1,20-30 años,1
242012,male,66,1,28.0,0,1-2 year,yes,88026.0,26.0,194,0,60+ años,1
242015,male,46,1,18.0,0,> 2 years,yes,49810.0,124.0,164,0,41-50 años,1
242016,male,39,1,28.0,0,1-2 year,yes,28096.0,124.0,268,1,31-40 años,1
242019,male,50,1,22.0,0,1-2 year,yes,23104.0,30.0,140,0,41-50 años,1
242020,female,35,1,28.0,0,1-2 year,yes,61131.0,122.0,258,0,31-40 años,1
242023,female,23,1,2.0,0,< 1 year,yes,24762.0,26.0,94,0,20-30 años,1
242025,male,27,1,15.0,0,< 1 year,yes,31348.0,152.0,13,1,20-30 años,1
242026,male,21,1,2.0,0,< 1 year,yes,28076.0,163.0,289,0,20-30 años,1
242028,female,76,1,11.0,0,1-2 year,yes,48157.0,124.0,141,0,60+ años,1
242030,male,55,1,12.0,0,1-2 year,yes,2630.0,124.0,296,0,51-60 años,1
242032,male,46,1,28.0,0,1-2 year,yes,29428.0,124.0,176,0,41-50 años,1
242034,female,63,1,26.0,0,1-2 year,yes,51475.0,22.0,93,0,60+ años,1
242036,female,50,1,28.0,0,1-2 year,yes,44276.0,26.0,64,0,41-50 años,1
242039,male,22,1,33.0,0,< 1 year,yes,32382.0,152.0,96,0,20-30 años,1
242040,male,53,1,35.0,0,1-2 year,yes,34377.0,26.0,239,1,51-60 años,1
242041,male,24,1,30.0,0,< 1 year,yes,23546.0,152.0,156,0,20-30 años,1
242044,male,46,1,48.0,0,1-2 year,yes,2630.0,157.0,13,0,41-50 años,1
242047,male,28,1,46.0,0,< 1 year,yes,42661.0,124.0,21,0,20-30 años,1
242048,female,24,1,27.0,0,< 1 year,yes,25529.0,151.0,42,1,20-30 años,1
242049,female,50,1,8.0,0,> 2 years,yes,50900.0,124.0,198,0,41-50 años,1
242051,male,29,1,12.0,0,< 1 year,yes,25352.0,156.0,244,0,20-30 años,1
242052,male,62,1,28.0,0,1-2 year,yes,45007.0,124.0,80,0,60+ años,1
242053,female,51,1,29.0,0,1-2 year,yes,47770.0,124.0,63,0,51-60 años,1
242055,male,48,1,28.0,0,1-2 year,yes,38217.0,124.0,101,0,41-50 años,1
242058,male,35,1,40.0,0,1-2 year,yes,29864.0,154.0,102,0,31-40 años,1
242059,female,22,1,8.0,0,< 1 year,yes,33404.0,152.0,227,0,20-30 años,1
242061,female,49,1,28.0,0,1-2 year,yes,37066.0,124.0,282,0,41-50 años,1
242062,male,25,1,12.0,0,< 1 year,yes,24957.0,124.0,169,0,20-30 años,1
242064,male,38,1,28.0,0,1-2 year,yes,29182.0,124.0,237,0,31-40 años,1
242067,female,22,1,46.0,0,< 1 year,yes,35818.0,152.0,230,0,20-30 años,1
242068,male,60,1,7.0,0,1-2 year,yes,26984.0,154.0,224,0,51-60 años,1
242070,female,22,1,28.0,0,< 1 year,yes,67713.0,152.0,139,1,20-30 años,1
242074,female,22,1,47.0,0,< 1 year,yes,32348.0,152.0,287,0,20-30 años,1
242075,male,70,1,7.0,0,1-2 year,yes,49369.0,23.0,47,0,60+ años,1
242076,male,43,1,37.0,0,1-2 year,yes,30935.0,152.0,104,0,41-50 años,1
242081,female,40,1,28.0,0,1-2 year,yes,26423.0,26.0,230,1,31-40 años,1
242082,female,25,1,21.0,0,< 1 year,yes,25336.0,152.0,271,0,20-30 años,1
242083,male,40,1,29.0,0,1-2 year,yes,30160.0,25.0,210,0,31-40 años,1
242085,male,35,1,28.0,0,1-2 year,yes,32060.0,122.0,77,1,31-40 años,1
242086,male,23,1,11.0,0,< 1 year,yes,36324.0,152.0,125,0,20-30 años,1
242088,male,66,1,46.0,0,1-2 year,yes,2630.0,156.0,96,0,60+ años,1
242089,male,68,1,3.0,0,1-2 year,yes,2630.0,26.0,217,0,60+ años,1
242090,male,51,1,28.0,0,1-2 year,yes,27434.0,26.0,77,0,51-60 años,1
242092,male,39,1,50.0,0,1-2 year,yes,30327.0,30.0,226,0,31-40 años,1
242099,female,37,1,28.0,0,1-2 year,yes,48358.0,122.0,63,0,31-40 años,1
242101,male,52,1,28.0,0,1-2 year,yes,39216.0,26.0,90,1,51-60 años,1
242106,female,67,1,28.0,0,1-2 year,yes,28369.0,13.0,147,1,60+ años,1
242107,male,28,1,28.0,0,1-2 year,yes,30668.0,155.0,73,1,20-30 años,1
242110,male,74,1,28.0,0,1-2 year,yes,26302.0,26.0,53,0,60+ años,1
242113,female,56,1,28.0,0,1-2 year,yes,2630.0,124.0,111,0,51-60 años,1
242114,female,47,1,48.0,0,1-2 year,yes,2630.0,26.0,270,0,41-50 años,1
242115,male,72,1,28.0,0,1-2 year,yes,41676.0,26.0,284,0,60+ años,1
242117,female,26,1,2.0,0,< 1 year,yes,26665.0,152.0,87,0,20-30 años,1
242120,female,22,1,32.0,0,< 1 year,yes,36705.0,152.0,276,1,20-30 años,1
242123,male,31,1,28.0,0,1-2 year,yes,26304.0,26.0,158,1,31-40 años,1
242125,female,54,1,8.0,0,1-2 year,yes,46948.0,7.0,161,0,51-60 años,1
242126,female,30,1,46.0,0,1-2 year,yes,20839.0,154.0,42,1,20-30 años,1
242127,male,47,1,28.0,0,> 2 years,yes,50404.0,124.0,210,0,41-50 años,1
242128,male,26,1,49.0,0,< 1 year,yes,26902.0,152.0,115,0,20-30 años,1
242133,female,46,1,28.0,0,1-2 year,yes,35703.0,124.0,249,0,41-50 años,1
242134,male,42,1,28.0,0,1-2 year,yes,37801.0,26.0,43,0,41-50 años,1
242138,male,42,1,1.0,0,1-2 year,yes,2630.0,124.0,137,0,41-50 años,1
242144,male,53,1,28.0,0,1-2 year,yes,33465.0,26.0,252,0,51-60 años,1
242145,female,39,1,29.0,0,1-2 year,yes,2630.0,156.0,205,0,31-40 años,1
242147,male,36,1,36.0,0,1-2 year,yes,40515.0,124.0,250,0,31-40 años,1
242153,female,42,1,34.0,0,1-2 year,yes,2630.0,124.0,258,0,41-50 años,1
242156,female,41,1,39.0,0,1-2 year,yes,31687.0,26.0,245,1,41-50 años,1
242159,female,23,1,26.0,0,< 1 year,yes,30291.0,152.0,288,0,20-30 años,1
242161,male,21,1,33.0,0,< 1 year,yes,30151.0,152.0,233,0,20-30 años,1
242162,female,57,1,28.0,0,> 2 years,yes,48141.0,4.0,111,1,51-60 años,1
242163,female,42,1,46.0,0,1-2 year,yes,2630.0,157.0,290,0,41-50 años,1
242164,male,33,1,28.0,0,< 1 year,yes,56044.0,122.0,76,1,31-40 años,1
242167,female,71,1,3.0,0,1-2 year,yes,2630.0,26.0,80,0,60+ años,1
242168,male,35,1,28.0,0,1-2 year,yes,28256.0,152.0,184,0,31-40 años,1
242169,male,33,1,28.0,0,< 1 year,yes,37442.0,124.0,138,1,31-40 años,1
242172,male,47,1,28.0,0,1-2 year,yes,39880.0,124.0,182,1,41-50 años,1
242173,male,51,1,8.0,0,> 2 years,yes,43773.0,26.0,47,1,51-60 años,1
242175,female,41,1,37.0,0,1-2 year,yes,31839.0,124.0,24,0,41-50 años,1
242178,female,34,1,11.0,0,1-2 year,yes,22966.0,124.0,209,1,31-40 años,1
242179,female,26,1,28.0,0,< 1 year,yes,2630.0,157.0,193,0,20-30 años,1
242180,female,23,1,17.0,0,< 1 year,yes,25831.0,152.0,267,0,20-30 años,1
242181,male,59,1,30.0,0,1-2 year,yes,27263.0,124.0,32,0,51-60 años,1
